Score,MW,ALOGP,HBA,HBD,PSA,ROTB,AROM,ALERTS,SMILES
0.2023612037023046,654.7620000000005,-0.42529999999999113,8,6,208.73999999999998,8,1,1,CC(C)C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.1583962965359734,628.6800000000004,-2.479099999999989,9,7,228.96999999999997,7,1,1,CC(C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.2023612037023046,654.7620000000005,-0.42529999999999113,8,6,208.73999999999998,8,1,1,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.16155222415767376,642.7070000000003,-2.0905999999999887,9,7,228.96999999999997,7,1,1,CC(C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.18279433407419776,672.8020000000005,-0.7182999999999906,9,6,208.73999999999998,9,1,1,CSCC[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.24525426881454504,638.7190000000005,-0.9651999999999903,8,5,199.95,6,1,1,CC(C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@@H]2CCCN2C(=O)CCCNC(=O)[C@H](C)NC1=O
0.13635808081729528,644.7480000000004,-1.541599999999991,8,7,208.73999999999998,7,1,2,CC(C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CS)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.20509576074823305,626.7080000000003,-1.0613999999999906,8,6,208.73999999999998,7,1,1,CC(C)C[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.2002954407538966,612.6810000000003,-1.4498999999999906,8,6,208.73999999999998,7,1,1,CC(C)C[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)CNC(=O)CCCNC(=O)[C@H](C)NC1=O
0.2023612037023046,654.7620000000004,-0.42529999999999113,8,6,208.73999999999998,8,1,1,CC(C)C[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](C(C)C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.1964373272707222,668.7890000000004,-0.03519999999999146,8,6,208.73999999999998,9,1,1,CC(C)C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.1540479828744902,642.7070000000003,-2.088999999999989,9,7,228.96999999999997,8,1,1,CC(C)C[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.1964373272707222,668.7890000000004,-0.03519999999999146,8,6,208.73999999999998,9,1,1,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.15800926856247258,656.7340000000004,-1.70049999999999,9,7,228.96999999999997,8,1,1,CC(C)C[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.17795996481153525,686.8290000000003,-0.32819999999999094,9,6,208.73999999999998,10,1,1,CSCC[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.24108983463420974,652.7460000000005,-0.5750999999999906,8,5,199.95,7,1,1,CC(C)C[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@@H]2CCCN2C(=O)CCCNC(=O)[C@H](C)NC1=O
0.13370320617054748,658.7750000000004,-1.151499999999991,8,7,208.73999999999998,8,1,2,CC(C)C[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CS)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.16366989811122945,600.6260000000003,-3.115199999999989,9,7,228.96999999999997,6,1,1,C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.16378240747421127,586.5990000000003,-3.5036999999999896,9,7,228.96999999999997,6,1,1,C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)CNC(=O)CCCNC1=O
0.1583962965359734,628.6800000000004,-2.4790999999999883,9,7,228.96999999999997,7,1,1,CC(C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.15404798287449023,642.7070000000004,-2.088999999999988,9,7,228.96999999999997,8,1,1,CC(C)C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.1373878809492276,616.6250000000003,-4.142799999999989,10,8,249.19999999999996,7,1,1,C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC1=O
0.15404798287449023,642.7070000000004,-2.088999999999988,9,7,228.96999999999997,8,1,1,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.1366925405709417,630.6520000000004,-3.754299999999988,10,8,249.19999999999996,7,1,1,C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC1=O
0.13915185296001625,660.7470000000005,-2.381999999999988,10,7,228.96999999999997,9,1,1,CSCC[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.18169575107832792,626.6640000000004,-2.6288999999999882,9,6,220.17999999999998,6,1,1,C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@@H]2CCCN2C(=O)CCCNC1=O
0.11162098491005969,632.6930000000003,-3.2052999999999887,9,8,228.96999999999997,7,1,2,C[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CS)NC(=O)CCCNC1=O
0.20509576074823305,626.7080000000003,-1.0613999999999906,8,6,208.73999999999998,7,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.2002954407538966,612.6810000000003,-1.4498999999999906,8,6,208.73999999999998,7,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)CNC(=O)CCCNC(=O)[C@H](C)NC1=O
0.2023612037023046,654.7620000000004,-0.42529999999999113,8,6,208.73999999999998,8,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](C(C)C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.1964373272707222,668.7890000000004,-0.03519999999999146,8,6,208.73999999999998,9,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CC(C)C)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.1540479828744902,642.7070000000003,-2.088999999999989,9,7,228.96999999999997,8,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CO)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.1964373272707222,668.7890000000004,-0.03519999999999146,8,6,208.73999999999998,9,1,1,CC[C@H](C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.15800926856247258,656.7340000000004,-1.70049999999999,9,7,228.96999999999997,8,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.17795996481153525,686.8290000000003,-0.32819999999999094,9,6,208.73999999999998,10,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CCSC)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.24108983463420974,652.7460000000005,-0.5750999999999906,8,5,199.95,7,1,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@@H]2CCCN2C(=O)CCCNC(=O)[C@H](C)NC1=O
0.13370320617054748,658.7750000000004,-1.151499999999991,8,7,208.73999999999998,8,1,2,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)[C@H](CS)NC(=O)CCCNC(=O)[C@H](C)NC1=O
0.16482805628344724,614.6530000000004,-2.7266999999999895,9,7,228.96999999999997,6,1,1,C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.16366989811122945,600.6260000000003,-3.11519999999999,9,7,228.96999999999997,6,1,1,C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC(=O)CNC(=O)CCCNC1=O
0.16155222415767376,642.7070000000003,-2.0905999999999887,9,7,228.96999999999997,7,1,1,CC(C)[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
0.15800926856247258,656.7340000000005,-1.700499999999989,9,7,228.96999999999997,8,1,1,CC(C)C[C@@H]1NC(=O)CCCNC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CNC(=O)Cc2ccc(S(=O)(=O)F)cc2)NC1=O
